,k_opt,n_opt,m_opt,m6_opt,s0_opt,error_opt,k_real,n_real,m_real,m6_real,s0_real,error
604,154.8810735695659,0.015890239263275353,0.024548962341686652,0.28458870862608515,65.46595606867118,7.146114947554352,80.0,0.8,0.2,0.0,200.0,4.182089307879092
605,184.20680609696086,0.06555824951627749,0.00028004190540698373,0.19193455076510335,76.94172022528439,0.7086083392397166,90.0,0.4,0.001,0.0,200.0,4.643938504637603
606,183.4387488041254,0.06249181196565975,0.0029836694519921173,0.1964431832192927,76.71820400234256,0.9179890026424432,90.0,0.4,0.01,0.0,200.0,4.658807564996862
607,183.45833850690337,0.059667560070550164,0.01391238916349558,0.17952303262224456,76.8798275547708,1.16364111947465,90.0,0.4,0.05,0.0,200.0,4.59149593026585
608,181.84182455472248,0.05289990587446732,0.023092880303167536,0.17910627925455663,76.48141849584327,2.653206076690742,90.0,0.4,0.09,0.0,200.0,4.5740381421320695
609,97.4264665124142,0.4199966242076481,0.19783939046668328,-0.0723647902063479,200.86368946749926,0.0683508372230789,90.0,0.4,0.2,0.0,200.0,4.367650242576915
610,177.90840512262434,0.05762208953659537,0.00026081087664007823,0.2646792890061544,71.17306834863194,0.8542376858925577,90.0,0.5,0.001,0.0,200.0,4.953760454249241
611,175.97949603614185,0.05692180038652535,0.0026508434656543458,0.26443196521108037,72.9543565795563,0.9376552056036687,90.0,0.5,0.01,0.0,200.0,4.965070065641889
612,175.30017865914692,0.051710184312233336,0.01252225743489559,0.2520212826424586,73.03973781986329,1.5254315187284142,90.0,0.5,0.05,0.0,200.0,4.822438500717724
613,173.92822674891485,0.04544439348048336,0.02071932781285166,0.24621138292849615,72.91028970376398,3.3551849986971187,90.0,0.5,0.09,0.0,200.0,4.837597401024965
614,172.42268769786813,0.03874141005000024,0.03720003228319711,0.20478418607762094,73.38625410184247,8.366591180079496,90.0,0.5,0.2,0.0,200.0,4.42808843047771
615,168.7802153673269,0.048973924382890034,0.00020707667494441486,0.33301339344221964,69.42227496635634,0.8190743101250527,90.0,0.6,0.001,0.0,200.0,5.156989268897335
616,168.75210371924427,0.04868613059528071,0.002448409490304404,0.3265156855478566,69.78152940690852,0.7408649675615675,90.0,0.6,0.01,0.0,200.0,5.126304409603928
617,168.14467492663098,0.043793613131604195,0.011319322020553666,0.3101599414118634,70.10685185921241,1.5238224044493869,90.0,0.6,0.05,0.0,200.0,4.966558065340153
618,94.51150005680681,0.5979097972888969,0.08818876554233057,-0.025786000308459504,200.56102037779854,0.02281816704278775,90.0,0.6,0.09,0.0,200.0,4.823278883153158
619,98.72386833780882,0.6304517266905573,0.20041399580929758,-0.0834961392350024,201.35189783477446,0.020520651536222848,90.0,0.6,0.2,0.0,200.0,4.470823629776034
620,155.90365789299378,0.026584419988296627,0.00016291095403077926,0.4434654793339605,63.496863292666305,0.6639384220651534,90.0,0.8,0.001,0.0,200.0,5.429662685817785
621,156.0533320530645,0.02675105945909357,0.001998452141309432,0.4344634203701099,63.89645823498256,0.5931867896156207,90.0,0.8,0.01,0.0,200.0,5.349933312672917
622,156.80785850688486,0.024583455777524882,0.009263470709618528,0.40370337450440624,64.21984911716709,1.3726682956579552,90.0,0.8,0.05,0.0,200.0,5.133515080612081
623,157.09338898584372,0.023392611033821828,0.01535295765077191,0.3744804974616937,64.9938095044602,3.01499505432087,90.0,0.8,0.09,0.0,200.0,4.9671325636875885
624,156.56150805333652,0.018285760360325747,0.027268269038617482,0.31565319749310955,66.26971359566116,8.82659608082352,90.0,0.8,0.2,0.0,200.0,4.4869974607626055
625,189.38032674503083,0.07213032211905296,0.0003275417881048172,0.20602052591404188,78.76500302089421,0.8452619828318126,100.0,0.4,0.001,0.0,200.0,5.051483392040217
626,189.17042906361044,0.07108936104342506,0.0032415449921947143,0.20327972117559595,78.8810695257083,0.8380458926233353,100.0,0.4,0.01,0.0,200.0,5.062963896283349
627,189.34542683440415,0.06744371552657331,0.015124320026373744,0.18713755535963678,78.64709515127412,1.2866913157702393,100.0,0.4,0.05,0.0,200.0,5.081350345895241
628,187.5329878100574,0.06094293300303636,0.025255166598542125,0.18490163674270654,78.55055696362437,2.8564931413734675,100.0,0.4,0.09,0.0,200.0,4.958451873565008
629,107.68315120450501,0.42082576738447053,0.1983436521488974,-0.06443694648511297,200.9873824714884,0.04406059838523968,100.0,0.4,0.2,0.0,200.0,4.7118278738405746
630,179.33210825102807,0.06360327118727878,0.00029674551478630577,0.292084873639166,74.98433510840505,1.2098131418051907,100.0,0.5,0.001,0.0,200.0,5.3808244846799385
631,180.41682675938105,0.0639695973052352,0.0029448707096053745,0.2813375882838501,74.62146727762779,1.0004800208778077,100.0,0.5,0.01,0.0,200.0,5.408467218772209
632,179.06634579631015,0.0562378998029728,0.013622916540667789,0.27579210332022613,74.3384448649539,1.9941183432322251,100.0,0.5,0.05,0.0,200.0,5.273604424325955
633,178.25846664430173,0.05198163619865686,0.022725632812917514,0.26148600030252284,74.59514268830502,3.6018176270170428,100.0,0.5,0.09,0.0,200.0,5.15616293426931
634,176.22542380884207,0.04389410665494347,0.0409741758367369,0.22126975293540813,75.07363241327099,9.569456217564545,100.0,0.5,0.2,0.0,200.0,4.777618141796352
635,171.48056050252927,0.05306306122435084,0.00026370747266282,0.3642785304009302,70.61887546376992,1.1881832367893785,100.0,0.6,0.001,0.0,200.0,5.59563687235402
636,172.1728225766322,0.05245587987745674,0.0026322800234957295,0.35623301936551405,70.22439236929173,1.1030949825241223,100.0,0.6,0.01,0.0,200.0,5.564472668357731
