,k_opt,n_opt,m_opt,m6_opt,error_opt,k_real,n_real,m_real,m6_real,error
539,49.99981314954152,0.15784989794523288,0.04400187486050219,-0.4751580679800394,0.06651479640312176,50.0,0.4,0.09,-1.2,0.08957123076519302
540,49.99980549539145,0.15394369400042748,0.04577923920414853,-0.8335599493114088,0.04923523252412817,50.0,0.4,0.09,-2.0,0.0738712429264661
541,49.99636914945862,0.3954895362296965,-0.004676419665828459,-0.293252468616969,0.0003811402900743153,50.0,0.4,0.001,-0.3,0.3037582702245939
542,49.99705606078317,0.41978798891611346,-0.008704872639561224,-0.6597175718309747,0.0010025538624688155,50.0,0.4,0.001,-0.6,0.2103212840838774
543,49.997409065755576,0.45003707487081374,-0.01964803592375348,-1.4263816130197802,0.007180948325974355,50.0,0.4,0.001,-1.2,0.10470815669411601
544,49.999494986583706,0.10278018198223778,0.1172552235308777,0.19582732537087522,0.2195674760119269,50.0,0.4,0.2,-0.3,2.7644671102039378
545,49.99952613828368,0.10989537324346205,0.11010035524550109,0.020750738939416997,0.2208117192344363,50.0,0.4,0.2,-0.6,3.0579801552036816
546,49.99309822183746,0.6141256736918446,0.1650521700023344,-1.3529527738165625,0.13726528724713047,50.0,0.4,0.2,-1.2,2.753413465415994
547,49.99946287970881,0.08790606827120831,0.1246717442615108,-0.35222228260309735,0.20689165372188079,50.0,0.4,0.2,-2.0,2.1309835005115594
548,49.996212397969344,0.48859686886246556,0.08690579973877104,-0.2702950105843966,6.346685283017428e-05,50.0,0.5,0.09,-0.3,0.20990464348998117
549,49.99970825371023,0.1602376534246191,0.06816423551077024,-0.004588175119935145,0.10041788718549914,50.0,0.5,0.09,-0.6,0.16595207460006026
550,49.99751339032165,0.5309091971490739,0.07371634432972386,-1.3193792545133232,0.0003990440593403454,50.0,0.5,0.09,-1.2,0.09659284369750913
551,49.99709885683944,0.5783981935979465,0.051605599982899375,-2.413090873463482,0.0024030496830737473,50.0,0.5,0.09,-2.0,0.056916188099451696
552,49.99811357430853,0.6381181967423694,0.04044826152999033,-0.6478674131779903,0.040661861331307475,50.0,0.6,0.09,-0.3,1.7909092056660423
553,49.999695918238075,0.1600590794325225,0.07099466576700333,-0.01678930420320649,0.1704279054089221,50.0,0.6,0.09,-0.6,2.4336193127938173
554,49.99726605495047,0.5178101380181269,0.08500774046328868,-1.1506123087721472,0.00862899526789951,50.0,0.6,0.09,-1.2,2.653092583876456
555,49.999661241315735,0.14699297672600056,0.07898895508051086,-0.4839696878613903,0.033091943963899105,50.0,0.6,0.09,-2.0,2.927679101641339
556,49.999867616691766,0.1803782006570187,0.031442213185038446,0.27423602522374796,0.05371352317506437,50.0,0.6,0.001,-0.3,2.051928092908983
557,49.99987791059538,0.17591490116642186,0.02906436920832831,0.05286385190222555,0.07617636764336619,50.0,0.6,0.001,-0.6,2.4669327727856865
558,49.997779068436806,0.5051655928404227,0.01778093050813722,-1.2006570308977316,0.0543473010471966,50.0,0.6,0.001,-1.2,2.5129254485343226
559,49.999902074436605,0.18354314987984907,0.023556094219297035,-0.660275070425886,0.048526841520833135,50.0,0.6,0.001,-2.0,2.893566702673476
560,49.99943011082682,0.10992569761963357,0.1321807264660088,0.16616599094712164,0.08137708039746029,50.0,0.6,0.2,-0.3,2.3362244608301714
561,49.99408154141765,0.5890534447854339,0.1667075962564314,-0.7733299740535484,0.012295952563221794,50.0,0.6,0.2,-0.6,2.5100920621916676
562,49.99942473020912,0.10549369639643241,0.13338825954653732,-0.11496436796885305,0.027310854294409232,50.0,0.6,0.2,-1.2,2.643650807474982
563,49.999426469118575,0.10410621474079489,0.13315739611398922,-0.3412774864274209,0.014870318826381882,50.0,0.6,0.2,-2.0,2.394399113462439
564,50.000136221723366,0.0726614754563647,-0.03030673693906017,-0.16525264843282886,0.07998682260008891,50.0,0.1,0.05,-0.3,9.029343962473696
565,50.00014336726796,0.06674379600668427,-0.03202614300764888,-0.3961482611543946,0.03899791124850639,50.0,0.1,0.05,-0.6,9.479610810238743
566,50.00008897193202,0.057653316010879606,-0.019480353323897852,-0.642010441797593,0.155136603250641,50.0,0.1,0.05,-1.2,6.518326898217558
567,50.000040528009706,0.0447866816434769,-0.008348719748974607,-0.96626196481143,0.11602244129940753,50.0,0.1,0.05,-2.0,5.541944025018981
568,49.999965511186,0.05279214659250457,0.008933200174283843,-0.20810064466924147,0.06022597648190516,50.0,0.1,0.09,-0.3,0.8388924355339165
569,49.99997188799794,0.05478633450639754,0.007453745109030284,-0.4031614637484861,0.03964593416981872,50.0,0.1,0.09,-0.6,0.8422137796989152
570,50.00001274707428,0.06607268384266231,-0.001956161898924635,-0.8079662120091096,0.07253367446573364,50.0,0.1,0.09,-1.2,1.5685497994811446
571,49.99993443186918,0.04577336031494423,0.016071067239911554,-0.9680874408316679,0.06107488368475096,50.0,0.1,0.09,-2.0,2.6692979506001544
572,50.00027646806958,0.07780519370003411,-0.06252606564322469,-0.26624087521835715,0.021193133711564137,50.0,0.1,0.001,-0.3,0.5662584816095931
573,49.99964226010459,0.03415395480762064,0.08333499496180762,-0.012049464685775186,0.18964300274779453,50.0,0.1,0.2,-0.3,3.37615692330055
574,49.9996263435222,0.029620313271227598,0.08701275087053953,-0.1328940130833915,0.20760811830653497,50.0,0.1,0.2,-0.6,2.956646079748955
575,49.999620781862546,0.02941508965746512,0.08833805493089569,-0.37491205880971923,0.14507204755278455,50.0,0.1,0.2,-1.2,2.731342691148525
576,49.99960538444067,0.031026867413336465,0.09182047292533123,-0.5886949178034918,0.12784858074469993,50.0,0.1,0.2,-2.0,3.23606139749412
577,50.00011189760741,0.0387028203454977,-0.024746099441736166,-0.2329968765613668,0.02992965305178374,50.0,0.05,0.05,-0.3,0.5557712024756448
578,50.000122997605175,0.040982246046067324,-0.02734162080048268,-0.47900268638639054,0.05295082752405728,50.0,0.05,0.05,-0.6,0.42955642295477664
579,50.00014185003323,0.045310538246509886,-0.031711873690935574,-0.9683990191187105,0.06387480399371581,50.0,0.05,0.05,-1.2,1.1505411314451135
580,49.9964237975521,0.04913514585573746,-0.025869518782052688,-1.3989648088362372,0.07536005943319964,50.0,0.05,0.05,-2.0,1.7363865531778062
581,49.99997434624077,0.027419709693619846,0.006897847150473123,-0.21515856138706294,0.04288997307768379,50.0,0.05,0.09,-0.3,0.6010842199818298
582,49.9999867200441,0.032521937375034685,0.004029629080519608,-0.41594015680204327,0.04190688388516379,50.0,0.05,0.09,-0.6,0.656005812605424
583,50.00001508769059,0.038699502346804145,-0.0024921838825913783,-0.8189929293490691,0.03974970294076651,50.0,0.05,0.09,-1.2,1.2377824656652712
584,49.99503964379007,0.05870298089186998,0.0832840742171562,-2.0371232805790123,0.006616151915363926,50.0,0.05,0.09,-2.0,2.5746987299971464
585,50.00030112956526,0.049722690301110394,-0.06836139105600601,-0.5784446423465678,0.09090430066123564,50.0,0.05,0.001,-0.6,0.7284628134333074
586,50.00032593241221,0.054736482825263166,-0.07408608929110598,-1.181719877003663,0.16166687913422484,50.0,0.05,0.001,-1.2,6.295556484212909
587,49.99723769880683,0.010145849357444016,-0.23546412175064294,-0.5445131551598904,2.964498277318225,50.0,0.05,0.001,-2.0,21.551779443960775
588,49.99966725441676,0.020377050965413604,0.07760622404084175,-0.048428401105131455,0.13432120797710995,50.0,0.05,0.2,-0.3,3.229000830034179
589,49.99966030977345,0.015357018157912029,0.07919152519916743,-0.19232544499468404,0.1752385748410654,50.0,0.05,0.2,-0.6,3.1975002560203647
590,49.99961677038887,0.0030891890662273556,0.08922300621235552,-0.38201159720573974,0.12052263430112996,50.0,0.05,0.2,-1.2,2.6344388337547042
591,49.9995666516492,-0.0044504732214718104,0.10074605251031339,-0.5451360985085075,0.18900928834940578,50.0,0.05,0.2,-2.0,2.7642612543770233
592,49.995192907129166,0.3884457909777026,-0.26677511695510014,-0.3745663629608525,0.25419630229879436,200.0,0.4,0.05,-0.3,8.9282065827906
593,50.00109496877563,0.2843222851495245,-0.2511516305172795,-0.4113125435752231,0.3806834099927986,200.0,0.4,0.05,-0.6,10.912460100383559
594,49.99258724320949,0.313252539328013,-0.24606125484973368,-0.973804509671991,0.232786473469519,200.0,0.4,0.05,-1.2,12.615203673253767
595,49.99108654991802,0.3143089036076391,-0.24647323080159778,-1.6330871557895104,0.024294470882093768,200.0,0.4,0.05,-2.0,12.898268752692198
596,50.0009507353179,0.27985214082203064,-0.2179301827224721,-0.17742590636003897,0.5149053737033611,200.0,0.4,0.09,-0.3,9.094908546723307
597,49.994640461765705,0.39068658567186465,-0.2178251928961824,-0.6646997310834607,0.382018525930273,200.0,0.4,0.09,-0.6,11.712627332883136
598,50.00091410864075,0.2638684676143578,-0.20951918536328268,-0.8019088919430297,0.0929896449520868,200.0,0.4,0.09,-1.2,12.634530478007878
599,50.00091588211272,0.2660476771605529,-0.20991266630277466,-1.3811814257370736,0.03490713256069887,200.0,0.4,0.09,-2.0,11.329161071476262
600,49.99189777070023,0.3978708607014957,-0.30779521910872415,-0.3495474790612133,0.25363859932500915,200.0,0.4,0.001,-0.3,12.121891578684252
601,49.9933348696867,0.42868210688461683,-0.3114416351600932,-0.7183353038608161,0.4612193984243582,200.0,0.4,0.001,-0.6,13.426531655538968
602,49.9933196999843,0.37991961212965647,-0.302321487098844,-1.162083216343938,0.4953639740216296,200.0,0.4,0.001,-1.2,14.549389830651872
603,49.99003571571929,0.3228916089917006,-0.2926323543026636,-1.6307488925472144,0.10904249146595642,200.0,0.4,0.001,-2.0,14.166734991232518
604,49.99649363973986,0.3910325412243165,-0.12166136100563488,-0.39742179451011833,0.03650487407771214,200.0,0.4,0.2,-0.3,9.297067651047705
605,49.99654276696032,0.38984064286921627,-0.11776108223060781,-0.652992432059508,0.02890687279462609,200.0,0.4,0.2,-0.6,10.286426576857972
606,49.99557730773376,0.31470996705267973,-0.10489098783952978,-0.9295414207776145,0.014204384447637575,200.0,0.4,0.2,-1.2,10.56732656301893
607,50.000476577662496,0.2242449408688729,-0.10874223252684216,-1.1207334062341827,0.04045253764747491,200.0,0.4,0.2,-2.0,9.369550078925451
608,49.998774194629185,0.5589339580882199,-0.19116966346176548,-0.16181026447196445,0.06417312927250275,200.0,0.6,0.09,-0.3,1.6042976915074654
609,49.99898896800681,0.5572579914042513,-0.18845561055759744,-0.4492417253878974,0.1271376357951552,200.0,0.6,0.09,-0.6,1.7481809690168613
610,49.999340137811046,0.5646373237579523,-0.19148735659130617,-1.0974307871746005,0.12109520297390933,200.0,0.6,0.09,-1.2,1.4337327220224931
611,49.999328604597025,0.5198258691269722,-0.18255470833153856,-1.7916850038222034,0.11975555091438743,200.0,0.6,0.09,-2.0,1.1700029186194516
612,49.99923914349518,0.6005625180505448,-0.29948403618591,-0.27288389883833725,0.06894332373769821,200.0,0.6,0.001,-0.3,3.0405804679285984
613,49.99962898839232,0.5981986797901294,-0.3011708139288765,-0.5777776491928582,0.02052729143681531,200.0,0.6,0.001,-0.6,2.7246175136788424
614,49.9999757642814,0.5937488297721966,-0.3020519766334033,-1.2027686505156732,0.07738036025782709,200.0,0.6,0.001,-1.2,1.897930799384885
615,50.000481953275326,0.7198949518533487,-0.35304251950537824,-2.584213726263761,0.49706081347964676,200.0,0.6,0.001,-2.0,2.009458305331167
616,49.99761557233075,0.500703225821128,-0.06107378767814952,-0.024489053711871912,0.05711056764789138,200.0,0.6,0.2,-0.3,1.5429934776999061
617,49.99832228497677,0.507013695511412,-0.06653290237043456,-0.36169271521737295,0.05620428143509729,200.0,0.6,0.2,-0.6,1.7146698303836403
618,49.99866614535754,0.4773845202770866,-0.0629723730078694,-0.9134040605761258,0.032508211272824,200.0,0.6,0.2,-1.2,1.3930117495782663
619,49.99913733042956,0.5520726274591139,-0.09848492261496682,-2.015827494562516,0.04095189930601491,200.0,0.6,0.2,-2.0,1.618070393695093
620,50.001209686435786,0.0910777912031998,-0.2775483043927399,-0.31095958641583743,0.5019058603375456,200.0,0.1,0.05,-0.3,8.246591855589848
621,50.00122534847251,0.09557448219573433,-0.28118375150662306,-0.6180873555092905,0.36078563921955453,200.0,0.1,0.05,-0.6,6.993249069231123
622,49.81623553965143,0.05797065744346223,-0.37534370851413923,-0.6828971318252555,0.2636860572151069,200.0,0.1,0.05,-1.2,11.04578197415512
623,49.99281771879535,0.07276880492605378,-0.3359710303613225,-1.3402415081026153,0.34352662700582365,200.0,0.1,0.05,-2.0,20.865945068201928
624,50.00108010171827,0.09677973540157778,-0.24769633749265038,-0.3549041404415982,0.18350540734193083,200.0,0.1,0.09,-0.3,8.747957869449875
625,50.001079160180225,0.0954853795055491,-0.24752468570720879,-0.6167255149731845,0.15964912914002355,200.0,0.1,0.09,-0.6,8.52819708297117
626,50.00109741693358,0.09998347022767219,-0.25169830426548084,-1.144859885481792,0.32199650587685563,200.0,0.1,0.09,-1.2,11.58172220667381
627,49.99218248147092,0.11592580598695021,-0.2221805618870927,-2.1741177614079645,0.05501886963541049,200.0,0.1,0.09,-2.0,10.844886034534257
628,50.00140405825672,0.09507998028141702,-0.322217409398037,-0.31984590872853835,0.24330891929979917,200.0,0.1,0.001,-0.3,5.302724209274084
629,50.00139412837406,0.09224672353087074,-0.3200326433455501,-0.5803976004542131,26.534406915405388,200.0,0.1,0.001,-0.6,29.76076045395954
630,49.999090866495415,0.5788112304398217,-0.2907700005089125,-0.22442177045339656,0.0579997451941311,300.0,0.6,0.09,-0.3,2.1126102150069976
631,49.99950975754784,0.5874006510575186,-0.293657119495983,-0.5398064831812205,0.023791550447933314,300.0,0.6,0.09,-0.6,1.7259700781072231
632,50.00001364883432,0.6357105302775811,-0.30807576201706344,-1.281445311538094,0.08224074898680292,300.0,0.6,0.09,-1.2,1.573893053143306
633,50.00013824787274,0.634300369819391,-0.3112889865553838,-2.1628966137890404,0.16647077557591825,300.0,0.6,0.09,-2.0,1.0490706651814325
634,49.99880346862003,0.6124826966727784,-0.39422260607801,-0.3155107945711592,0.03776485542990333,300.0,0.6,0.001,-0.3,5.3081350445768045
635,49.999181388206395,0.6002088357354776,-0.390523549962627,-0.5869890046537314,0.018715820233092786,300.0,0.6,0.001,-0.6,4.460719531883549
636,49.99990522269768,0.619939014383196,-0.40049883290316424,-1.2779560581761884,0.08281901365945771,300.0,0.6,0.001,-1.2,2.410259639771753
637,50.000749914288306,0.7385121193168839,-0.4583206677563806,-2.691316042046803,1.3575070962614588,300.0,0.6,0.001,-2.0,6.118279043040442
638,50.00029613601337,0.17597257717733242,-0.0671664191836496,0.06802632107983718,0.14449995324082174,80.0,0.4,0.05,-0.3,0.9265162755649062
639,50.00029127344381,0.1689108725441391,-0.06605736854876257,-0.1354417760980271,0.13011155556947973,80.0,0.4,0.05,-0.6,1.0147386045448925
640,50.00030809650819,0.17172738550955055,-0.06993266282463696,-0.5265193798134864,0.11356957835310395,80.0,0.4,0.05,-1.2,1.1884065190665367
641,50.000320122035106,0.1721639055156522,-0.0727253932982687,-0.9955254798727972,0.08315779035724521,80.0,0.4,0.05,-2.0,1.3058418885597556
642,49.979575634287265,0.2693153001557503,0.011561466331330384,-0.021556496371270654,0.03808099878854997,80.0,0.4,0.09,-0.3,1.125524632048307
643,50.00015332472277,0.14639957176353516,-0.03431058527142084,-0.10678526812978757,0.058250557291665055,80.0,0.4,0.09,-0.6,1.0388888424879725
644,50.00016947892254,0.1489321994732778,-0.03801902560912607,-0.47897721843203717,0.0415022048497985,80.0,0.4,0.09,-1.2,1.075219514638587
645,50.00019974685934,0.15620293383985545,-0.04502566595291084,-0.9050224865342469,0.07532514527493703,80.0,0.4,0.09,-2.0,1.7248048107720204
646,49.99143279823848,0.40515418603659215,-0.09440746519910616,-0.2666819136296604,0.08210986826991236,80.0,0.4,0.001,-0.3,1.3325238541688398
647,49.99253810003727,0.4217420737796243,-0.09260459451274908,-0.610742824178639,0.08651697852714837,80.0,0.4,0.001,-0.6,1.3158913866168647
648,49.993721637255334,0.41026747173355854,-0.1055771077726128,-1.321571206247206,0.09460117822026476,80.0,0.4,0.001,-1.2,1.0299104785572433
649,49.99054980678679,0.3966884300332837,-0.12255786175674571,-2.2582051597314736,0.3110800685858289,80.0,0.4,0.001,-2.0,1.5407651579394852
650,49.99989594406548,0.11859315117408996,0.024946249298667924,0.018045030105690554,0.040198532172098914,80.0,0.4,0.2,-0.3,1.5273194516232294
651,49.99991324689505,0.12193528908337412,0.02098887104023009,-0.15826227967304815,0.0638831001495203,80.0,0.4,0.2,-0.6,1.6642441084468635
652,49.999930099193094,0.12565691885345953,0.017062904474433812,-0.43819171471336793,0.089765998863018,80.0,0.4,0.2,-1.2,1.922620693840316
653,49.999903678741134,0.11775053493443444,0.023148294224575545,-0.6307586334595238,0.029629198855756655,80.0,0.4,0.2,-2.0,2.5959296427890073
654,50.00050457903035,0.07485934911621392,-0.11505811478041486,-0.23081498123794164,0.02669871310054419,80.0,0.1,0.05,-0.3,0.9235776784327004
655,50.00051456811918,0.07700227466950973,-0.11745676352795925,-0.4827796446764865,0.032406023019106146,80.0,0.1,0.05,-0.6,0.5264561559102415
656,49.56619746155516,0.011673076471619604,-0.4641373380499564,-0.14098091414978545,0.015227360327144645,80.0,0.1,0.05,-1.2,1.6229781145054671
657,50.00051841859669,0.07661493965788303,-0.11840115007969858,-1.5291876885530022,0.12514135442860838,80.0,0.1,0.05,-2.0,5.733512590415747
658,50.000371153816744,0.0700692941512796,-0.08442630131931989,-0.2106961962496703,0.01843107887861851,80.0,0.1,0.09,-0.3,0.7018882489914771
659,50.00038130600924,0.07293361353433525,-0.08680817316272976,-0.43224821278598213,0.046218378929040814,80.0,0.1,0.09,-0.6,0.6940079427457363
660,49.50401869318052,0.013350325578170745,-0.39532960638577946,-0.15611246846457397,0.017168604927262646,80.0,0.1,0.09,-1.2,0.618259835582972
661,50.00037920135514,0.0709573438636346,-0.08634754080347246,-1.351674297826598,0.027798767082121093,80.0,0.1,0.09,-2.0,1.8874507626664765
662,50.00067223818266,0.07938858681958663,-0.15382161811496542,-0.2627965491178361,0.05713011636909783,80.0,0.1,0.001,-0.3,0.6193960071322674
663,50.0006894875604,0.08384466356088875,-0.15833744445449563,-0.5475514572728987,0.12612948007500185,80.0,0.1,0.001,-0.6,0.808073023105137
664,49.69363234708483,0.010811899188748425,-0.532808689586341,-0.13802468229594392,0.26764968874268774,80.0,0.1,0.001,-1.2,8.671124548928468
665,49.996713167200454,0.06503191254890006,-0.1880192476926207,-1.3755210118795036,0.4162218951214033,80.0,0.1,0.001,-2.0,22.48719802476178
666,50.00002731645056,0.045876923268035295,-0.005306331966898597,-0.15754252967376864,0.06015654593188101,80.0,0.1,0.2,-0.3,0.564171050800035
667,50.00001836332054,0.04329107857211199,-0.0032388955690350425,-0.31038062372080094,0.041714885301764704,80.0,0.1,0.2,-0.6,0.41632408416141864
668,49.93939296447285,0.14596852949603306,0.13464464683724015,-2.051773905275036,0.04734796247351468,80.0,0.1,0.2,-1.2,0.503101328464551
669,50.00004450578453,0.050613442413301735,-0.009267795506977088,-0.9688362110249554,0.11236131135273998,80.0,0.1,0.2,-2.0,1.3221289349032543
670,50.0005067056468,0.039663388059552045,-0.11565194822747485,-0.24480365594942108,0.031217787177018484,80.0,0.05,0.05,-0.3,0.6375407974021573
671,50.00051927653618,0.04317726234486494,-0.1186270534256026,-0.5068949569295149,0.06542193144765238,80.0,0.05,0.05,-0.6,0.5060758006365557
672,50.00053560287065,0.046799999285987284,-0.12234374654425996,-1.0268524094004365,0.13327226885365784,80.0,0.05,0.05,-1.2,3.413918494447209
673,50.000539141769785,0.047274778359665086,-0.12316632118991,-1.6579899094372221,0.2535563067086367,80.0,0.05,0.05,-2.0,12.117893219845511
674,50.00039839924562,0.043257755921922596,-0.09071355156645311,-0.9115654639841407,0.03175478810118169,80.0,0.05,0.09,-1.2,0.9796784864918523
675,50.00038567940995,0.039194216368000835,-0.0878317618793188,-1.4339726462917097,0.0702190196723244,80.0,0.05,0.09,-2.0,4.133101091950346
676,50.00067847487542,0.043432296893503065,-0.1552308973801502,-0.2834632537250023,0.09144782109789416,80.0,0.05,0.001,-0.3,0.5388182136106461
677,50.00070322707264,0.04980429804742022,-0.1609714153532305,-0.6113035773062603,0.21728555449528109,80.0,0.05,0.001,-0.6,2.567761561833949
678,49.96218791761949,0.02757199146123979,-0.26032397815749014,-0.6406252150971355,0.38017926118264506,80.0,0.05,0.001,-1.2,16.766054629168575
679,49.998950876386424,0.06977541506666658,-0.13821380681380546,-2.624055063309823,1.4463040429911191,80.0,0.05,0.001,-2.0,35.88240499568861
680,50.00003785276095,0.026336666629944216,-0.007730389316597846,-0.16985207369770064,0.007105006125632298,80.0,0.05,0.2,-0.3,0.18525605611058688
681,50.000028025287904,0.022883255214305866,-0.005470069558340066,-0.3209621707840326,0.0083994445832498,80.0,0.05,0.2,-0.6,0.17336169737923904
682,50.00002122336799,0.021476265205094835,-0.003911414870872629,-0.6075939936815064,0.019662577057826442,80.0,0.05,0.2,-1.2,0.24312936847147715
683,50.00000966601075,0.0190359758483312,-0.001245745051491604,-0.9507463111880504,0.021652486931200986,80.0,0.05,0.2,-2.0,0.3903907821770159
684,49.989716577285094,0.37294805938345477,-0.06439963723502219,-0.1966351410899674,0.05960987840524253,90.0,0.4,0.05,-0.3,1.133911167143517
685,49.99052913681257,0.3645416222633077,-0.060904940031372555,-0.4913135864926365,0.07415225253380962,90.0,0.4,0.05,-0.6,1.0797138501074466
686,49.991608956310415,0.34985407277643954,-0.06661510298926626,-1.078350743935817,0.09399073931849865,90.0,0.4,0.05,-1.2,1.092946508265695
687,50.000407503384025,0.18614274064950062,-0.09283536465948132,-1.0604063794530025,0.1671387314262473,90.0,0.4,0.05,-2.0,1.0091666019460876
688,50.00022747693664,0.15887690334947113,-0.05138734876717039,0.09897482648345303,0.11814773247822132,90.0,0.4,0.09,-0.3,1.1125789716109271
689,49.98656037487604,0.29487813677772184,-0.013690236948402502,-0.3511121688184127,0.05693417273564591,90.0,0.4,0.09,-0.6,1.0374751065425563
690,50.00023794247464,0.1578869448484892,-0.05377132879951707,-0.4796497172058107,0.05829406380436771,90.0,0.4,0.09,-1.2,0.9128420747081232
691,49.98102384867325,0.28946230203070744,-0.03156265990426902,-1.6256357168122377,0.03929506016887332,90.0,0.4,0.09,-2.0,1.4135681786882546
692,49.99261409548866,0.4037131239695812,-0.1258637327312299,-0.2867552053593824,0.07936362604092419,90.0,0.4,0.001,-0.3,1.5342655481939866
693,49.99382849570863,0.4288644122890517,-0.12586885650694976,-0.6414188571461255,0.06484790804350625,90.0,0.4,0.001,-0.6,1.291046571054689
694,49.994789719147406,0.4599448083330727,-0.14041405545354202,-1.4734843806821645,0.09149424878719767,90.0,0.4,0.001,-1.2,0.9291513611407112
695,50.000622310623314,0.22117692241585116,-0.14231395905987287,-1.2747971859616354,0.42334464783110276,90.0,0.4,0.001,-2.0,1.6860930329753505
696,49.99993305400079,0.11944913478735482,0.016381986881357335,0.05969398909261328,0.04767218677704421,90.0,0.4,0.2,-0.3,1.357146189542499
697,49.99995793175355,0.12578297997289795,0.010681552170608117,-0.14523508505308869,0.05312634011728825,90.0,0.4,0.2,-0.6,1.3238768098925313
698,49.987277278640235,0.3433196139298436,0.06250842785223826,-1.1748464321065013,0.055808651783907634,90.0,0.4,0.2,-1.2,1.8195873432969014
699,49.999954524028865,0.12333899416438253,0.01144240038188827,-0.6555818985608161,0.03550855296792257,90.0,0.4,0.2,-2.0,2.5771683857233945
700,50.00058742039349,0.07645471256037488,-0.13412666937281972,-0.2341599844799581,0.033204835263445205,90.0,0.1,0.05,-0.3,0.9317511498534915
701,50.00059845507464,0.07912879304205855,-0.13684177817170606,-0.4933057546174032,0.043652721304549405,90.0,0.1,0.05,-0.6,0.5264402765420034
702,50.00062346210938,0.08542929147867703,-0.14250141027039098,-1.0195170858810565,0.11137147779521464,90.0,0.1,0.05,-1.2,2.0500807355735606
703,49.99462099213733,0.056605383263844004,-0.1823918691075008,-1.1287492305804885,0.26223218191167746,90.0,0.1,0.05,-2.0,9.66933896535577
704,50.000455156858365,0.07357231921636753,-0.10373627926749154,-0.2217367163893024,0.026451012410611933,90.0,0.1,0.09,-0.3,0.790933239087729
705,50.00046464679274,0.07593457574542581,-0.10596277534791221,-0.4508008662193598,0.04588896935374133,90.0,0.1,0.09,-0.6,0.744186258835349
706,50.00047779554553,0.07876050937856884,-0.10904494924378162,-0.910444341625706,0.04813004801728716,90.0,0.1,0.09,-1.2,0.7265756051828944
707,50.0004665486332,0.07472353771672936,-0.10645115194648143,-1.4340142944728758,0.03748720632513338,90.0,0.1,0.09,-2.0,2.7843817622277713
708,50.000767752989596,0.08350276126361114,-0.17579192239043545,-0.27745381861000373,0.07476643098972122,90.0,0.1,0.001,-0.3,0.7793616926954348
709,50.00066507150215,0.053209269718312614,-0.15213449753066696,-0.2770556008352714,41.190751819874635,90.0,0.1,0.001,-0.6,44.19472137432637
710,50.00081930113792,0.09584964140773099,-0.18764903000591815,-1.2005602132192552,0.409730720444088,90.0,0.1,0.001,-1.2,10.422531873627618
711,50.00080774468276,0.09117036110688033,-0.18500540140698563,-1.8729900873081906,0.4144729557905064,90.0,0.1,0.001,-2.0,25.36856675832886
712,50.00010164840481,0.050933022212496695,-0.022387397834466798,-0.1708830453626336,0.04596296138926149,90.0,0.1,0.2,-0.3,0.5667178499824748
713,50.000098920440685,0.051939298205290384,-0.021782344748023038,-0.3404389174354604,0.03472550485362077,90.0,0.1,0.2,-0.6,0.3049198911556628
714,50.000076335796116,0.04585578657867248,-0.016577003835223904,-0.6091642954151969,0.016788949176574985,90.0,0.1,0.2,-1.2,0.2696678152545328
715,50.000065388883115,0.04344166681248161,-0.014072293316109003,-0.9570958641150449,0.04967495890650014,90.0,0.1,0.2,-2.0,0.38169712460629207
716,50.000599681110394,0.04327627872994713,-0.13712563637847283,-0.26429331928684735,0.03335638825390736,90.0,0.05,0.05,-0.3,0.7758269416847531
717,50.000606960018885,0.04462845879159801,-0.13905950220836713,-0.5252131583274053,0.08011150438346147,90.0,0.05,0.05,-0.6,0.64587157919221
718,50.00046288853904,0.04044723410552861,-0.1055133765313235,-0.2370856438288561,0.037941958619704196,90.0,0.05,0.09,-0.3,0.8935947304587164
719,50.00047189448832,0.042868662811303936,-0.10771168867550598,-0.47826130845326226,0.03374094180240904,90.0,0.05,0.09,-0.6,0.6087293705568051
720,50.00048095558746,0.044645311612021954,-0.10978316846669756,-0.9495901499065706,0.05600234681652297,90.0,0.05,0.09,-1.2,1.2742641413898221
721,50.000470786866956,0.04120476520148216,-0.10742746890716898,-1.5043774343164038,0.06842792871145953,90.0,0.05,0.09,-2.0,5.224435092233102
722,50.00077715806931,0.047559404089839635,-0.17794158642804123,-0.307187549755004,0.07216463388966546,90.0,0.05,0.001,-0.3,0.6470189755041172
723,50.000802067379354,0.053760819032557416,-0.18369776910019364,-0.6445966316637537,0.18476574076740301,90.0,0.05,0.001,-0.6,3.5218743231847403
724,49.9645137090624,0.03196088709989702,-0.25901236454096616,-0.7470602369066308,0.6287074839218441,90.0,0.05,0.001,-1.2,20.591625250168587
725,49.99923943264091,0.05015547659748719,-0.20221613444637712,-1.8786542386460836,6.438372652537827,90.0,0.05,0.001,-2.0,77.66592570283674
726,50.00010032180812,0.02371892434923053,-0.02208139532887923,-0.1660814909634867,0.028365640663520913,90.0,0.05,0.2,-0.3,0.33850300271540285
727,50.00010913875931,0.029132450460727464,-0.02417046581561731,-0.35429806682936155,0.0072979256303747535,90.0,0.05,0.2,-0.6,0.16265226619156864
728,50.00010542357552,0.02879923082087826,-0.023301914796569168,-0.6662004986126042,0.008821873928049282,90.0,0.05,0.2,-1.2,0.2207681977877382
